var,Coef.BaboonPanTissue,Coef.BaboonAdipose,Coef.BaboonBrain,Coef.BaboonCortex,Coef.BaboonLiver,Coef.BaboonMuscle,Coef.BaboonHeart,Coef.HumanBaboonAgeLogLinear,Coef.HumanBaboonRelativeAge,Coef.PrimateClockSqrt,Coef.PrimateRelativeAge,Coef.LemurMultiTissue,rep..Homo_sapiens.hg19...dim.datAnnotation...1...,CGid,SYMBOL,GeneRegionID,seqnames,CGstart,CGend,width,strand,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,ENTREZID,transcriptId,distanceToTSS,ENSEMBL,GENENAME,flank_txIds,flank_geneIds,flank_gene_distances,genic,Intergenic,Promoter,fiveUTR,threeUTR,Exon,Intron,downstream,distal_intergenic,main_Categories,CpGislandseqnames,CpGislandstart,CpGislandend,CpGislandwidth,CpGislandstrand,CpGislandlen,CpGislandcount,CpGislandgc,CpGislandoe,CpGislandden,CpGislandpvalue,CpGisland,stackHMM,repeatElements
cg13690286,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.128396598,NA,NA,Homo_sapiens.hg19,cg13690286,STARD10,STARD10_fiveUTR,chr11,72492307,72492308,51,+,Promoter (<=1kb),11,72465774,72492779,27006,2,10809,uc001osy.3,472,ENSG00000214530,StAR related lipid transfer domain containing 10,uc021qmz.1;uc001osy.3;uc001osz.4;uc001ota.3;uc001otb.3;uc001osv.3,100616410;10809;10809;10809;10809;116985,-2268;0;0;0;0;0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,fiveUTR,11,72492264,72492409,146,*,146,16,0.705479452,0.899845917,0.109589041,5.00E-12,CpGisland,PromF5,NA
cg21009405,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.673377886,NA,NA,Homo_sapiens.hg19,cg21009405,TNR,TNR_Exon,chr1,175365905,175365906,51,+,"Exon (uc001gkp.1/7143, exon 3 of 21)",1,175291935,175712752,420818,2,7143,uc009wwu.1,346847,ENSG00000116147,tenascin R,uc001gkp.1;uc009wwu.1;uc010pmz.1,7143;7143;7143,0;0;0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Exon,1,175365731,175365949,219,*,219,12,0.611872146,0.591891892,0.054794521,8.95E-06,CpGisland,ReprPC5,NA
cg10210458,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.002117271,NA,NA,Homo_sapiens.hg19,cg10210458,SHANK2,SHANK2_Intron,chr11,70672629,70672630,51,-,"Intron (uc001oqc.3/22941, intron 8 of 21)",11,70313961,70935842,621882,2,22941,uc001oqc.3,263163,ENSG00000162105,SH3 and multiple ankyrin repeat domains 2,uc001oqc.3,22941,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Intron,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BivProm2,NA
cg13734401,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.023213749,NA,NA,Homo_sapiens.hg19,cg13734401,UBAC1,UBAC1_Intergenic_upstream,chr9,138881660,138881661,51,-,Distal Intergenic,9,138824815,138853226,28412,2,10422,uc004cgt.3,-28484,ENSG00000130560,UBA domain containing 1,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Intergenic_upstream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PromF1,NA
cg19719141,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.090095804,NA,NA,Homo_sapiens.hg19,cg19719141,MKNK1-AS1,MKNK1-AS1_Intergenic_upstream,chr1,46992216,46992217,50,-,Distal Intergenic,1,47004368,47035927,31560,1,100507423,uc021onb.1,-12151,ENSG00000269956,MKNK1 antisense RNA 1,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Intergenic_upstream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ReprPC2,NA
cg19773399,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.008293601,NA,NA,Homo_sapiens.hg19,cg19773399,CNOT1,CNOT1_Exon,chr16,58620593,58620594,50,+,"Exon (uc002enu.5/23019, exon 7 of 49)",16,58553850,58663790,109941,2,23019,uc002enu.5,43197,ENSG00000125107,CCR4-NOT transcription complex subunit 1,uc002enu.5;uc002env.4;uc002enw.4;uc002enx.4;uc002enz.2,23019;23019;23019;23019;23019,0;0;0;0;0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Exon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TxEx2,NA
cg13768953,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00481604,NA,NA,Homo_sapiens.hg19,cg13768953,DLG4,DLG4_Intron,chr17,7114967,7114968,50,-,"Intron (uc010cly.3/1742, intron 1 of 19)",17,7093210,7120928,27719,2,1742,uc010cly.3,5910,ENSG00000132535,discs large MAGUK scaffold protein 4,uc010cly.3;uc002get.4;uc010vto.2;uc002geu.3,1742;1742;1742;1742,0;0;0;0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Intron,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EnhA17,NA
cg13789775,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14659067,NA,NA,Homo_sapiens.hg19,cg13789775,HOXB4,HOXB4_fiveUTR,chr17,46655724,46655725,51,-,Promoter (<=1kb),17,46652869,46655743,2875,2,3214,uc002inp.3,0,ENSG00000182742,homeobox B4,uc002ino.3;uc010wlk.2;uc010wll.2;uc010dbf.3;uc010dbg.3;uc010wlm.2;uc002inp.3;uc002inq.3,3213;3213;3213;3213;3213;3213;3214;406902,0;0;0;0;0;0;0;0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,fiveUTR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PromF5,NA
cg27379399,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.016681896,NA,NA,Homo_sapiens.hg19,cg27379399,AHDC1,AHDC1_Promoter,chr1,27929277,27929278,50,+,Promoter (<=1kb),1,27860756,27930143,69388,2,27245,uc009vsy.3,866,ENSG00000126705,AT-hook DNA binding motif containing 1,uc009vsy.3;uc009vsz.1;uc001boh.1,27245;27245;27245,0;0;0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Promoter,1,27929181,27929370,190,*,190,13,0.589473684,0.89009009,0.068421053,2.71E-07,CpGisland,PromF5,NA
cg24557436,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026579829,NA,NA,Homo_sapiens.hg19,cg24557436,TLE1,TLE1_Exon,chr9,84302291,84302292,51,-,"Exon (uc004aly.3/7088, exon 2 of 20)",9,84198598,84303596,104999,2,7088,uc004aly.3,1255,ENSG00000196781,"TLE family member 1, transcriptional corepressor",uc004aly.3;uc004alz.3;uc011lsr.2;uc004ama.1;uc011lss.1,7088;7088;7088;7088;7088,0;0;0;0;0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Exon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PromF5,NA
cg26554251,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.405429466,NA,NA,Homo_sapiens.hg19,cg26554251,C11orf95,C11orf95_Promoter,chr11,63536332,63536333,51,-,Promoter (<=1kb),11,63527364,63536113,8750,2,65998,uc010rmv.2,-269,ENSG00000188070,chromosome 11 open reading frame 95,uc001nxs.3;uc010rmv.2,65998;65998,0;0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Promoter,11,63536330,63537474,1145,*,1145,126,0.748471616,0.789223195,0.110043668,1.94E-91,CpGisland,TSS1,NA
cg14085358,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025905206,NA,NA,Homo_sapiens.hg19,cg14085358,EVX2,EVX2_Promoter,chr2,176949017,176949018,51,+,Promoter (<=1kb),2,176944835,176948690,3856,2,344191,uc010zeu.2,-277,ENSG00000174279,even-skipped homeobox 2,uc010zeu.2,344191,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Promoter,2,176948864,176948983,120,*,120,11,0.616666667,0.990247562,0.091666667,1.56E-07,CpGisland,ReprPC1,NA
cg20039387,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250283096,NA,NA,Homo_sapiens.hg19,cg20039387,JADE1,JADE1_Promoter,chr4,129730778,129730779,51,+,Promoter (<=1kb),4,129730779,129785787,55009,1,79960,uc003igj.3,-1,ENSG00000077684,jade family PHD finger 1,uc003igj.3;uc003igk.3;uc003igl.3;uc011cgy.2;uc003igm.3,79960;79960;79960;79960;79960,0;0;0;0;0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Promoter,4,129730647,129730779,133,*,133,15,0.729323308,0.875,0.112781955,1.71E-11,CpGisland,TSS1,NA
cg16796969,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.236284456,NA,NA,Homo_sapiens.hg19,cg16796969,KCNU1,KCNU1_Intergenic_downstream,chr8,36987019,36987020,51,-,Distal Intergenic,8,36641842,36790550,148709,1,157855,uc003xjw.2,345227,ENSG00000215262,potassium calcium-activated channel subfamily U member 1,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Intergenic_downstream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Quies3,NA
cg27626343,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.088273022,NA,NA,Homo_sapiens.hg19,cg27626343,SNX1,SNX1_threeUTR,chr15,64430143,64430144,50,+,3' UTR,15,64388083,64436433,48351,1,6642,uc002amv.3,42010,ENSG00000028528,sorting nexin 1,uc010bgv.3;uc002amv.3;uc002amx.3;uc010bgw.3;uc010uio.2,6642;6642;6642;6642;6642,42010;0;0;0;0,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,threeUTR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tx6,NA
cg14223995,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000316278,NA,NA,Homo_sapiens.hg19,cg14223995,UCP1,UCP1_Exon,chr4,141489799,141489800,51,-,Promoter (<=1kb),4,141481050,141489959,8910,2,7350,uc011chj.2,110,ENSG00000109424,uncoupling protein 1,uc011chj.2;uc011chk.2,7350;7350,0;0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Exon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BivProm1,NA
cg06944193,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.274620929,NA,NA,Homo_sapiens.hg19,cg06944193,DUOX1,DUOX1_Exon,chr15,45436395,45436396,51,+,"Exon (uc001zus.1/53905, exon 18 of 35)",15,45422192,45457774,35583,1,53905,uc001zus.1,14153,ENSG00000137857,dual oxidase 1,uc001zus.1;uc001zut.1;uc010bee.1;uc001zuu.3,53905;53905;53905;53905,0;0;0;-3707,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Exon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ReprPC7,NA
cg06954658,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.008076602,NA,NA,Homo_sapiens.hg19,cg06954658,SALL3,SALL3_Promoter,chr18,76740093,76740094,51,+,Promoter (<=1kb),18,76740275,76758969,18695,1,27164,uc002lmt.3,-182,ENSG00000256463,spalt like transcription factor 3,uc002lmt.3,27164,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Promoter,18,76738771,76740102,1332,*,1332,217,0.792042042,1.062294648,0.162912913,2.31E-200,CpGisland,BivProm3,NA
cg26127111,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000763194,NA,NA,Homo_sapiens.hg19,cg26127111,NFAT5,NFAT5_Exon,chr16,69681456,69681457,50,+,"Exon (uc002exi.3/10725, exon 4 of 14)",16,69599869,69720072,120204,1,10725,uc002exh.2,81538,ENSG00000102908,nuclear factor of activated T cells 5,uc002exh.2;uc002exi.3;uc002exj.2;uc002exk.2;uc002exl.2;uc002exm.2;uc002exn.2,10725;10725;10725;10725;10725;10725;10725,0;0;0;0;0;0;0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Exon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TxEx2,NA
cg10735971,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.179835791,NA,NA,Homo_sapiens.hg19,cg10735971,CACNA1E,CACNA1E_fiveUTR,chr1,181452841,181452842,51,+,Promoter (<=1kb),1,181452686,181775921,323236,1,777,uc001gow.3,105,ENSG00000198216,calcium voltage-gated channel subunit alpha1 E,uc001gow.3;uc009wxs.3;uc009wxt.3,777;777;777,0;0;0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,fiveUTR,1,181452673,181452842,170,*,170,14,0.623529412,0.854885057,0.082352941,7.46E-09,CpGisland,BivProm2,NA
cg20821026,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.451371338,NA,NA,Homo_sapiens.hg19,cg20821026,ZDHHC17,ZDHHC17_fiveUTR,chr12,77158003,77158004,51,+,Promoter (<=1kb),12,77157854,77216311,58458,1,23390,uc001syi.1,99,ENSG00000186908,zinc finger DHHC-type containing 17,uc001syi.1;uc001syj.2;uc001syk.1,23390;23390;23390,0;0;0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,fiveUTR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TSS1,NA
cg07056567,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.290666184,NA,NA,Homo_sapiens.hg19,cg07056567,GNB2,GNB2_Exon,chr7,100273943,100273944,50,+,"Exon (uc003uwb.3/2783, exon 2 of 10)",7,100271363,100276792,5430,1,2783,uc003uwb.3,2531,ENSG00000172354,G protein subunit beta 2,uc003uwb.3;uc003uwf.3;uc003uwg.1,2783;2783;64599,0;0;0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Exon,7,100273921,100274003,83,*,83,9,0.710843373,0.870629371,0.108433735,7.44E-07,CpGisland,TSS2,NA
cg18178230,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.276923455,NA,NA,Homo_sapiens.hg19,cg18178230,SOX14,SOX14_Intergenic_upstream,chr3,137325282,137325283,50,+,Distal Intergenic,3,137483134,137485172,2039,1,8403,uc003erm.2,-157852,ENSG00000168875,SRY-box transcription factor 14,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Intergenic_upstream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HET1,NA
cg16983152,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.002892235,NA,NA,Homo_sapiens.hg19,cg16983152,PRRC2A,PRRC2A_Exon,chr6,31592053,31592054,51,+,"Exon (uc011dnv.1/7916, exon 4 of 14)",6,31588450,31603049,14600,1,7916,uc011dnv.1,3553,ENSG00000204469,proline rich coiled-coil 2A,uc003nvd.3;uc011dnv.1;uc003nvb.4;uc003nvc.4,677820;7916;7916;7916,1147;0;0;0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Exon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TxEx1,NA
cg07094276,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.029743291,NA,NA,Homo_sapiens.hg19,cg07094276,PITX2,PITX2_threeUTR,chr4,111538820,111538821,51,-,3' UTR,4,111538580,111544254,5675,2,5308,uc003iac.3,5384,ENSG00000164093,paired like homeodomain 2,uc003iac.3;uc003iad.3;uc003iae.3;uc003iaf.3;uc021xqr.1;uc021xqs.1;uc003iag.1,5308;5308;5308;5308;5308;5308;5308,0;0;0;0;0;0;0,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,threeUTR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ReprPC2,NA
cg12122265,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.001233875,NA,NA,Homo_sapiens.hg19,cg12122265,MGMT,MGMT_Intron,chr10,131404334,131404335,51,-,"Intron (uc001lkh.2/4255, intron 2 of 4)",10,131265454,131565783,300330,1,4255,uc001lkh.2,138880,ENSG00000170430,O-6-methylguanine-DNA methyltransferase,uc001lkh.2,4255,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Intron,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EnhA10,NA
cg18307857,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.027123592,NA,NA,Homo_sapiens.hg19,cg18307857,LINC01101,LINC01101_Intergenic_downstream,chr2,121199724,121199725,51,-,Distal Intergenic,2,121221911,121223925,2015,2,84931,uc002tmo.2,24201,ENSG00000280409,long intergenic non-protein coding RNA 1101,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Intergenic_downstream,2,121199701,121200072,372,*,372,33,0.658602151,0.818181818,0.088709677,3.40E-21,CpGisland,BivProm1,NA
cg25841491,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021933588,NA,NA,Homo_sapiens.hg19,cg25841491,LINC01122,LINC01122_Intron,chr2,58948019,58948020,51,+,"Intron (uc002rzy.3/400955, intron 2 of 13)",2,58747888,59290901,543014,1,400955,uc002rzy.3,200081,ENSG00000233723,long intergenic non-protein coding RNA 1122,uc002rzy.3,400955,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Intron,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EnhWk8,NA
cg24005265,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.021258376,NA,NA,Homo_sapiens.hg19,cg24005265,MGMT,MGMT_Intron,chr10,131404400,131404401,50,-,"Intron (uc001lkh.2/4255, intron 2 of 4)",10,131265454,131565783,300330,1,4255,uc001lkh.2,138948,ENSG00000170430,O-6-methylguanine-DNA methyltransferase,uc001lkh.2,4255,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Intron,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PromF1,NA
cg17274064.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.117675486,NA,NA,Homo_sapiens.hg19,cg17274064.2,ERG,ERG_Promoter,chr21,40033892,40033893,51,-,Promoter (<=1kb),21,39739183,40033704,294522,2,2078,uc021wjd.1,-238,ENSG00000157554,ETS transcription factor ERG,uc021wjd.1;uc010gnw.3;uc010gnx.3;uc002yxb.3;uc011ael.2;uc002yxc.4;uc010gnz.3,2078;2078;2078;2078;2078;2078;2078,0;0;0;0;0;0;0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Promoter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BivProm4,NA
cg10988592,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037929272,NA,NA,Homo_sapiens.hg19,cg10988592,FOXG1,FOXG1_Promoter,chr14,29231203,29231204,50,+,Promoter (5-6kb),14,29236278,29239483,3206,1,2290,uc001wqe.4,-5075,ENSG00000176165,forkhead box G1,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Promoter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ReprPC1,NA
cg24089067,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.060071528,NA,NA,Homo_sapiens.hg19,cg24089067,MRM1,MRM1_Intergenic_downstream,chr17,35054880,35054881,50,-,Distal Intergenic,17,34958391,34965407,7017,1,79922,uc002hnf.3,96489,ENSG00000278619,mitochondrial rRNA methyltransferase 1,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Intergenic_downstream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ReprPC5,NA
cg14469373,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.291045999,NA,NA,Homo_sapiens.hg19,cg14469373,UBE2Z,UBE2Z_Exon,chr17,46990273,46990274,51,-,"Exon (uc002ioi.3/65264, exon 3 of 7)",17,46985731,47006422,20692,1,65264,uc002ioi.3,4542,ENSG00000159202,ubiquitin conjugating enzyme E2 Z,uc002ioi.3,65264,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Exon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TxEx1,NA
cg11073231,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.223060832,NA,NA,Homo_sapiens.hg19,cg11073231,SDK2,SDK2_Intron,chr17,71439497,71439498,51,+,"Intron (uc010dfm.3/54549, intron 5 of 44)",17,71330523,71640227,309705,2,54549,uc010dfm.3,200730,ENSG00000069188,sidekick cell adhesion molecule 2,uc010dfm.3,54549,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Intron,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TxWk1,NA
cg20887518,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.028191341,NA,NA,Homo_sapiens.hg19,cg20887518,SLC6A8,SLC6A8_Exon,chrX,152956920,152956921,51,+,"Exon (uc004fib.3/6535, exon 3 of 13)",23,152953752,152962048,8297,1,6535,uc004fib.3,3118,ENSG00000130821,solute carrier family 6 member 8,uc011myw.2;uc004fib.3;uc004fic.3;uc011myx.1;uc010nui.1;uc010nuj.2,139728;6535;6535;6535;6535;6535,0;0;0;0;0;-760,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Exon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TxEnh5,NA
cg07525158,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016214232,NA,NA,Homo_sapiens.hg19,cg07525158,FGF17,FGF17_Exon,chr8,21903638,21903639,51,+,"Exon (uc003xag.3/8822, exon 3 of 5)",8,21900428,21906319,5892,1,8822,uc003xag.3,3160,ENSG00000158815,fibroblast growth factor 17,uc003xag.3;uc003xah.3;uc003xai.3,8822;8822;8822,0;0;0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Exon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ReprPC1,NA
cg11108563,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.011397733,NA,NA,Homo_sapiens.hg19,cg11108563,ZNF423,ZNF423_Exon,chr16,49764640,49764641,51,-,"Exon (uc031qwd.1/23090, exon 3 of 8)",16,49524515,49856649,332135,2,23090,uc031qwd.1,91959,ENSG00000102935,zinc finger protein 423,uc031qwd.1;uc031qwe.1,23090;23090,0;0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Exon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,znf1,NA
cg07566172,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.227333219,NA,NA,Homo_sapiens.hg19,cg07566172,KLF7,KLF7_Exon,chr2,208030904,208030905,51,+,"Exon (uc031rra.1/8609, exon 1 of 5)",2,207938862,208031970,93109,2,8609,uc031rrb.1,1066,ENSG00000118263,Kruppel like factor 7,uc002vbz.2;uc031rqz.1;uc031rra.1;uc002vca.2;uc031rrb.1,8609;8609;8609;8609;8609,0;0;0;0;0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Exon,2,208030853,208030907,55,*,55,9,0.690909091,1.386554622,0.163636364,1.53E-08,CpGisland,TSS2,NA
cg04293746,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002245639,NA,NA,Homo_sapiens.hg19,cg04293746,HOXD3,HOXD3_Promoter,chr2,177023827,177023828,50,-,Promoter (5-6kb),2,177028805,177037826,9022,1,3232,uc002ukt.1,-5027,ENSG00000128652,homeobox D3,uc002ukt.1,3232,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Promoter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ReprPC1,NA
cg07588415,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.007369655,NA,NA,Homo_sapiens.hg19,cg07588415,FAM155A,FAM155A_Exon,chr13,108518908,108518909,51,+,Promoter (<=1kb),13,107820879,108519460,698582,2,728215,uc001vql.3,552,ENSG00000204442,family with sequence similarity 155 member A,uc001vql.3,728215,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Exon,13,108518829,108518920,92,*,92,9,0.543478261,1.344155844,0.097826087,1.82E-06,CpGisland,BivProm1,NA
cg14550429,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017435416,NA,NA,Homo_sapiens.hg19,cg14550429,FOXC1,FOXC1_Exon,chr6,1610690,1610691,51,+,Promoter (<=1kb),6,1610681,1614129,3449,1,2296,uc003mtp.3,0,ENSG00000054598,forkhead box C1,uc003mtp.3,2296,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Exon,6,1610378,1610699,322,*,322,58,0.826086957,1.060654248,0.180124224,3.60E-57,CpGisland,TSS2,NA
cg16513896,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047163553,NA,NA,Homo_sapiens.hg19,cg16513896,ZNF608,ZNF608_Promoter,chr5,124084661,124084662,50,-,Promoter (<=1kb),5,123982372,124084500,102129,2,57507,uc003ktt.1,-160,ENSG00000168916,zinc finger protein 608,uc003ktq.1;uc003ktr.1;uc003kts.1;uc003ktt.1,57507;57507;57507;57507,0;0;0;0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Promoter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TSS1,NA
cg17509850,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033975875,NA,NA,Homo_sapiens.hg19,cg17509850,KLHL14,KLHL14_Exon,chr18,30349810,30349811,50,-,"Exon (uc002kxm.1/57565, exon 2 of 9)",18,30252634,30352974,100341,2,57565,uc002kxm.1,3114,ENSG00000197705,kelch like family member 14,uc002kxm.1,57565,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Exon,18,30349666,30349901,236,*,236,24,0.677966102,0.885553471,0.101694915,5.06E-17,CpGisland,BivProm2,NA
cg14626747,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105769721,NA,NA,Homo_sapiens.hg19,cg14626747,CDK19,CDK19_fiveUTR,chr6,111095107,111095108,50,+,5' UTR,6,110931181,111136412,205232,2,23097,uc003puh.1,41254,ENSG00000155111,cyclin dependent kinase 19,uc003puh.1;uc031spj.1;uc003pui.1,23097;23097;23097,0;0;0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,fiveUTR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tx3,NA
